date,open,high,low,close,volume
2019-11-05T00:00:00.000Z,69.22,69.22,69.22,69.22,0.0
2019-11-06T00:00:00.000Z,68.79,68.79,68.79,68.79,0.0
2019-11-07T00:00:00.000Z,69.51,69.51,69.51,69.51,0.0
2019-11-08T00:00:00.000Z,69.74,69.74,69.74,69.74,0.0
2019-11-11T00:00:00.000Z,69.73,69.73,69.73,69.73,0.0
2019-11-12T00:00:00.000Z,70.03,70.03,70.03,70.03,0.0
2019-11-13T00:00:00.000Z,69.42,69.42,69.42,69.42,0.0
2019-11-14T00:00:00.000Z,69.67,69.67,69.67,69.67,0.0
2019-11-15T00:00:00.000Z,69.39,69.39,69.39,69.39,0.0
2019-11-18T00:00:00.000Z,68.82,68.82,68.82,68.82,0.0
2019-11-19T00:00:00.000Z,68.62,68.62,68.62,68.62,0.0
2019-11-20T00:00:00.000Z,67.97,67.97,67.97,67.97,0.0
2019-11-21T00:00:00.000Z,67.71,67.71,67.71,67.71,0.0
2019-11-22T00:00:00.000Z,67.61,67.61,67.61,67.61,0.0
2019-11-25T00:00:00.000Z,68.15,68.15,68.15,68.15,0.0
2019-11-26T00:00:00.000Z,68.25,68.25,68.25,68.25,0.0
2019-11-27T00:00:00.000Z,68.63,68.63,68.63,68.63,0.0
2019-11-29T00:00:00.000Z,68.32,68.32,68.32,68.32,0.0
2019-12-02T00:00:00.000Z,67.72,67.72,67.72,67.72,0.0
2019-12-03T00:00:00.000Z,67.18,67.18,67.18,67.18,0.0
2019-12-04T00:00:00.000Z,67.22,67.22,67.22,67.22,0.0
2019-12-05T00:00:00.000Z,67.36,67.36,67.36,67.36,0.0
2019-12-06T00:00:00.000Z,68.18,68.18,68.18,68.18,0.0
2019-12-09T00:00:00.000Z,68.08,68.08,68.08,68.08,0.0
2019-12-10T00:00:00.000Z,67.57,67.57,67.57,67.57,0.0
2019-12-11T00:00:00.000Z,68.16,68.16,68.16,68.16,0.0
2019-12-12T00:00:00.000Z,69.24,69.24,69.24,69.24,0.0
2019-12-13T00:00:00.000Z,68.59,68.59,68.59,68.59,0.0
2019-12-16T00:00:00.000Z,68.85,68.85,68.85,68.85,0.0
2019-12-17T00:00:00.000Z,68.91,68.91,68.91,68.91,0.0
2019-12-18T00:00:00.000Z,68.8,68.8,68.8,68.8,0.0
2019-12-19T00:00:00.000Z,69.34,69.34,69.34,69.34,0.0
2019-12-20T00:00:00.000Z,68.42,68.42,68.42,68.42,0.0
2019-12-23T00:00:00.000Z,68.89,68.89,68.89,68.89,0.0
