date,open,high,low,close,volume
2019-11-11T00:00:00.000Z,80.85,81.21,80.7,81.14,1906767.0
2019-11-12T00:00:00.000Z,81.23,81.6652,81.0,81.11,1790809.0
2019-11-13T00:00:00.000Z,80.65,80.8395,80.23,80.65,2541547.0
2019-11-14T00:00:00.000Z,80.48,80.985,80.38,80.49,2141677.0
2019-11-15T00:00:00.000Z,81.0,81.12,80.5002,80.92,2862206.0
2019-11-18T00:00:00.000Z,80.8,80.8,80.32,80.56,2830886.0
2019-11-19T00:00:00.000Z,80.92,80.99,80.405,80.71,1920226.0
2019-11-20T00:00:00.000Z,80.44,80.88,79.735,80.28,2706093.0
2019-11-21T00:00:00.000Z,80.31,80.3732,79.57,79.85,2170672.0
2019-11-22T00:00:00.000Z,80.11,80.22,79.63,80.04,2226778.0
2019-11-25T00:00:00.000Z,80.45,82.22,80.44,82.04,9386178.0
2019-11-26T00:00:00.000Z,82.07,82.485,81.82,81.97,2887695.0
2019-11-27T00:00:00.000Z,82.21,82.515,82.11,82.34,1911362.0
2019-11-29T00:00:00.000Z,82.21,82.28,81.71,81.81,1026658.0
2019-12-02T00:00:00.000Z,82.06,82.07,80.78,80.9,2714641.0
2019-12-03T00:00:00.000Z,80.17,80.58,79.74,80.57,3278008.0
2019-12-04T00:00:00.000Z,80.96,81.5097,80.86,81.2,5287302.0
2019-12-05T00:00:00.000Z,81.46,81.71,81.13,81.47,3016084.0
2019-12-06T00:00:00.000Z,82.29,82.949,82.27,82.61,4987319.0
2019-12-09T00:00:00.000Z,82.53,82.695,82.3533,82.39,3193214.0
2019-12-10T00:00:00.000Z,82.39,82.6,82.09,82.37,2292695.0
2019-12-11T00:00:00.000Z,82.44,82.53,81.99,82.35,3312278.0
2019-12-12T00:00:00.000Z,82.32,83.79,82.18,83.24,3248662.0
2019-12-13T00:00:00.000Z,83.17,83.5839,82.4198,82.71,2817123.0
2019-12-16T00:00:00.000Z,82.87,83.37,82.64,82.64,2498460.0
2019-12-17T00:00:00.000Z,82.84,83.36,82.73,83.35,2870467.0
2019-12-18T00:00:00.000Z,83.57,83.78,83.21,83.64,2154027.0
2019-12-19T00:00:00.000Z,83.73,83.92,83.53,83.9,2262121.0
