
|  :dir | :prct | :len |               :low |              :high |             :close |  :dt-first |   :dt-last |
|   :up |   8.7 |   20 | 23.860000610351562 | 25.940000534057617 | 25.940000534057617 | 2009-09-03 | 2009-10-01 |
| :down |   5.3 |    8 | 24.639999389648438 | 25.940000534057617 | 24.639999389648438 | 2009-10-01 | 2009-10-06 |
|   :up |  27.4 |   75 | 24.639999389648438 | 31.389999389648438 | 31.389999389648438 | 2009-10-06 | 2010-01-22 |
| :down |  13.2 |   34 | 27.719999313354492 | 31.389999389648438 | 27.719999313354492 | 2010-01-22 | 2010-02-18 |
|   :up |   4.5 |   10 | 27.719999313354492 |   28.9689998626709 |   28.9689998626709 | 2010-02-18 | 2010-02-23 |
| :down |   2.3 |    4 | 28.329999923706055 |   28.9689998626709 | 28.329999923706055 | 2010-02-23 | 2010-02-24 |
|   :up |   2.4 |    5 | 28.329999923706055 | 29.020000457763672 | 29.020000457763672 | 2010-02-24 | 2010-03-02 |
| :down |   2.0 |    3 | 28.459999084472656 | 29.020000457763672 | 28.459999084472656 | 2010-03-02 | 2010-03-04 |
|   :up |   5.4 |   21 | 28.459999084472656 | 30.010000228881836 | 30.010000228881836 | 2010-03-04 | 2010-03-31 |
| :down |   2.9 |    9 |  29.15999984741211 | 30.010000228881836 |  29.15999984741211 | 2010-03-31 | 2010-04-08 |
|   :up |   7.6 |   20 |  29.15999984741211 | 31.389999389648438 | 31.389999389648438 | 2010-04-08 | 2010-04-30 |
| :down |   2.8 |    7 |  30.53499984741211 | 31.389999389648438 |  30.53499984741211 | 2010-04-30 | 2010-05-03 |
|   :up |   1.1 |    2 |  30.53499984741211 | 30.860000610351562 | 30.860000610351562 | 2010-05-03 | 2010-05-04 |
| :down |   9.4 |    7 | 28.209999084472656 | 30.860000610351562 | 28.209999084472656 | 2010-05-04 | 2010-05-12 |
|   :up |   4.4 |    5 | 28.209999084472656 | 29.440000534057617 | 29.440000534057617 | 2010-05-12 | 2010-05-14 |
| :down |  17.7 |   14 | 25.010000228881836 | 29.440000534057617 | 25.010000228881836 | 2010-05-14 | 2010-06-02 |
|   :up |   7.4 |    6 | 25.010000228881836 | 26.860000610351562 | 26.860000610351562 | 2010-06-02 | 2010-06-04 |
| :down |   8.4 |    6 | 24.790000915527344 | 26.860000610351562 | 24.790000915527344 | 2010-06-04 | 2010-06-11 |
|   :up |   7.2 |    8 | 24.790000915527344 | 26.582500457763672 | 26.582500457763672 | 2010-06-11 | 2010-06-21 |
| :down |  15.5 |   15 | 23.010000228881836 | 26.582500457763672 | 23.010000228881836 | 2010-06-21 | 2010-07-07 |
|   :up |  14.4 |   28 | 23.010000228881836 | 26.329999923706055 | 26.329999923706055 | 2010-07-07 | 2010-08-10 |
| :down |  12.2 |   29 |  23.46500015258789 | 26.329999923706055 |  23.46500015258789 | 2010-08-10 | 2010-09-13 |
|   :up |   8.4 |   15 |  23.46500015258789 |  25.43000030517578 |  25.43000030517578 | 2010-09-13 | 2010-09-22 |
| :down |   4.1 |    4 |  24.43000030517578 |  25.43000030517578 |  24.43000030517578 | 2010-09-22 | 2010-09-24 |
|   :up |   1.4 |    4 |  24.43000030517578 | 24.774999618530273 | 24.774999618530273 | 2010-09-24 | 2010-09-29 |
| :down |   3.6 |    7 |  23.90999984741211 | 24.774999618530273 |  23.90999984741211 | 2010-09-29 | 2010-10-05 |
|   :up |   8.0 |   11 |  23.90999984741211 |  25.81999969482422 |  25.81999969482422 | 2010-10-05 | 2010-10-19 |
| :down |   2.9 |    3 | 25.100000381469727 |  25.81999969482422 | 25.100000381469727 | 2010-10-19 | 2010-10-21 |
|   :up |   1.3 |    4 | 25.100000381469727 | 25.420000076293945 | 25.420000076293945 | 2010-10-21 | 2010-10-25 |
| :down |   0.9 |    3 | 25.190000534057617 | 25.420000076293945 | 25.190000534057617 | 2010-10-25 | 2010-10-26 |
|   :up |   8.7 |   13 | 25.190000534057617 | 27.389999389648438 | 27.389999389648438 | 2010-10-26 | 2010-11-11 |
| :down |   9.0 |   20 |   25.1200008392334 | 27.389999389648438 |   25.1200008392334 | 2010-11-11 | 2010-12-01 |
|   :up |  14.9 |   46 |   25.1200008392334 |   28.8700008392334 |   28.8700008392334 | 2010-12-01 | 2011-01-31 |
| :down |   4.4 |    7 | 27.649999618530273 |   28.8700008392334 | 27.649999618530273 | 2011-01-31 | 2011-02-07 |
|   :up |   2.3 |    4 | 27.649999618530273 | 28.282499313354492 | 28.282499313354492 | 2011-02-07 | 2011-02-09 |
| :down |  14.1 |   40 | 24.780000686645508 | 28.282499313354492 | 24.780000686645508 | 2011-02-09 | 2011-04-06 |
|   :up |   5.7 |   18 | 24.780000686645508 | 26.200000762939453 | 26.200000762939453 | 2011-04-06 | 2011-04-12 |
| :down |   4.5 |    9 | 25.079999923706055 | 26.200000762939453 | 25.079999923706055 | 2011-04-12 | 2011-04-20 |
|   :up |   2.7 |    3 | 25.079999923706055 | 25.760000228881836 | 25.760000228881836 | 2011-04-20 | 2011-04-21 |
| :down |   0.9 |    2 | 25.520000457763672 | 25.760000228881836 | 25.520000457763672 | 2011-04-21 | 2011-04-25 |
|   :up |   4.7 |    5 | 25.520000457763672 | 26.709999084472656 | 26.709999084472656 | 2011-04-25 | 2011-04-29 |
| :down |   4.1 |    4 |  25.65999984741211 | 26.709999084472656 |  25.65999984741211 | 2011-04-29 | 2011-05-04 |
|   :up |   1.6 |    3 |  25.65999984741211 | 26.059999465942383 | 26.059999465942383 | 2011-05-04 | 2011-05-05 |
| :down |   7.9 |   17 | 24.149999618530273 | 26.059999465942383 | 24.149999618530273 | 2011-05-05 | 2011-05-27 |
|   :up |   3.6 |    5 | 24.149999618530273 | 25.010000228881836 | 25.010000228881836 | 2011-05-27 | 2011-06-01 |
| :down |   5.5 |   10 | 23.704999923706055 | 25.010000228881836 | 23.704999923706055 | 2011-06-01 | 2011-06-14 |
|   :up |   2.2 |    3 | 23.704999923706055 | 24.219999313354492 | 24.219999313354492 | 2011-06-14 | 2011-06-15 |
| :down |   2.0 |    2 | 23.739999771118164 | 24.219999313354492 | 23.739999771118164 | 2011-06-15 | 2011-06-16 |
|   :up |   4.3 |    7 | 23.739999771118164 | 24.760000228881836 | 24.760000228881836 | 2011-06-16 | 2011-06-24 |
| :down |   1.9 |    4 | 24.299999237060547 | 24.760000228881836 | 24.299999237060547 | 2011-06-24 | 2011-06-27 |
|   :up |  15.6 |   26 | 24.299999237060547 | 28.079999923706055 | 28.079999923706055 | 2011-06-27 | 2011-08-02 |
| :down |  14.7 |   10 | 24.479999542236328 | 28.079999923706055 | 24.479999542236328 | 2011-08-02 | 2011-08-09 |
|   :up |   4.5 |    2 | 24.479999542236328 | 25.579999923706055 | 25.579999923706055 | 2011-08-09 | 2011-08-10 |
| :down |   5.7 |    2 | 24.200000762939453 | 25.579999923706055 | 24.200000762939453 | 2011-08-10 | 2011-08-11 |
|   :up |   5.4 |    6 | 24.200000762939453 | 25.510000228881836 | 25.510000228881836 | 2011-08-11 | 2011-08-18 |
| :down |   6.4 |    6 | 23.979999542236328 | 25.510000228881836 | 23.979999542236328 | 2011-08-18 | 2011-08-23 |
|   :up |   3.8 |    3 | 23.979999542236328 | 24.899999618530273 | 24.899999618530273 | 2011-08-23 | 2011-08-25 |
| :down |   1.3 |    2 |  24.56999969482422 | 24.899999618530273 |  24.56999969482422 | 2011-08-25 | 2011-08-26 |
|   :up |   8.3 |    6 |  24.56999969482422 | 26.600000381469727 | 26.600000381469727 | 2011-08-26 | 2011-09-02 |
| :down |   4.3 |    4 | 25.510000228881836 | 26.600000381469727 | 25.510000228881836 | 2011-09-02 | 2011-09-07 |
|   :up |   2.8 |    3 | 25.510000228881836 | 26.219999313354492 | 26.219999313354492 | 2011-09-07 | 2011-09-09 |
| :down |   1.9 |    2 | 25.739999771118164 | 26.219999313354492 | 25.739999771118164 | 2011-09-09 | 2011-09-12 |
|   :up |   5.7 |    8 | 25.739999771118164 | 27.209999084472656 | 27.209999084472656 | 2011-09-12 | 2011-09-21 |
| :down |  10.9 |   11 | 24.530000686645508 | 27.209999084472656 | 24.530000686645508 | 2011-09-21 | 2011-10-04 |
|   :up |  11.3 |   21 | 24.530000686645508 | 27.309999465942383 | 27.309999465942383 | 2011-10-04 | 2011-11-01 |
| :down |   5.1 |   12 | 25.989999771118164 | 27.309999465942383 | 25.989999771118164 | 2011-11-01 | 2011-11-03 |
|   :up |   2.1 |    3 | 25.989999771118164 | 26.530000686645508 | 26.530000686645508 | 2011-11-03 | 2011-11-04 |
| :down |   1.1 |    2 |              26.25 | 26.530000686645508 |              26.25 | 2011-11-04 | 2011-11-07 |
|   :up |   3.5 |    3 |              26.25 |  27.15999984741211 |  27.15999984741211 | 2011-11-07 | 2011-11-09 |
| :down |   3.7 |    3 | 26.200000762939453 |  27.15999984741211 | 26.200000762939453 | 2011-11-09 | 2011-11-11 |
|   :up |   2.7 |    5 | 26.200000762939453 |  26.90999984741211 |  26.90999984741211 | 2011-11-11 | 2011-11-16 |
| :down |  10.7 |   12 | 24.299999237060547 |  26.90999984741211 | 24.299999237060547 | 2011-11-16 | 2011-11-30 |
|   :up |  35.2 |  117 | 24.299999237060547 | 32.849998474121094 | 32.849998474121094 | 2011-11-30 | 2012-05-15 |
| :down |  15.5 |   64 | 28.450000762939453 | 32.849998474121094 | 28.450000762939453 | 2012-05-15 | 2012-06-15 |
|   :up |   8.7 |   14 | 28.450000762939453 |  30.93000030517578 |  30.93000030517578 | 2012-06-15 | 2012-06-21 |
| :down |   2.6 |    2 | 30.135000228881836 |  30.93000030517578 | 30.135000228881836 | 2012-06-21 | 2012-06-22 |
|   :up |   1.9 |    2 | 30.135000228881836 | 30.700000762939453 | 30.700000762939453 | 2012-06-22 | 2012-06-25 |
| :down |   2.8 |    3 | 29.864999771118164 | 30.700000762939453 | 29.864999771118164 | 2012-06-25 | 2012-06-27 |
|   :up |   1.0 |    3 | 29.864999771118164 | 30.170000076293945 | 30.170000076293945 | 2012-06-27 | 2012-06-28 |
| :down |   0.9 |    2 |  29.90999984741211 | 30.170000076293945 |  29.90999984741211 | 2012-06-28 | 2012-06-29 |
|   :up |   2.8 |    5 |  29.90999984741211 | 30.760000228881836 | 30.760000228881836 | 2012-06-29 | 2012-07-06 |
| :down |   7.4 |    7 |   28.6299991607666 | 30.760000228881836 |   28.6299991607666 | 2012-07-06 | 2012-07-13 |
|   :up |   7.1 |    7 |   28.6299991607666 | 30.665000915527344 | 30.665000915527344 | 2012-07-13 | 2012-07-23 |
| :down |   6.4 |    6 | 28.829999923706055 | 30.665000915527344 | 28.829999923706055 | 2012-07-23 | 2012-07-27 |
|   :up |   3.2 |    4 | 28.829999923706055 |   29.7549991607666 |   29.7549991607666 | 2012-07-27 | 2012-07-31 |
| :down |   1.9 |    5 | 29.190000534057617 |   29.7549991607666 | 29.190000534057617 | 2012-07-31 | 2012-08-03 |
|   :up |   5.9 |   15 | 29.190000534057617 | 30.899999618530273 | 30.899999618530273 | 2012-08-03 | 2012-08-23 |
| :down |   2.1 |    5 |   30.2549991607666 | 30.899999618530273 |   30.2549991607666 | 2012-08-23 | 2012-08-24 |
|   :up |   1.4 |    5 |   30.2549991607666 | 30.690000534057617 | 30.690000534057617 | 2012-08-24 | 2012-08-30 |
| :down |   1.2 |    4 |  30.31999969482422 | 30.690000534057617 |  30.31999969482422 | 2012-08-30 | 2012-08-31 |
|   :up |   1.6 |    2 |  30.31999969482422 |  30.81999969482422 |  30.81999969482422 | 2012-08-31 | 2012-09-04 |
| :down |   1.4 |    3 | 30.385000228881836 |  30.81999969482422 | 30.385000228881836 | 2012-09-04 | 2012-09-06 |
|   :up |   3.2 |    3 | 30.385000228881836 | 31.344999313354492 | 31.344999313354492 | 2012-09-06 | 2012-09-07 |
| :down |   2.0 |    5 | 30.719999313354492 | 31.344999313354492 | 30.719999313354492 | 2012-09-07 | 2012-09-13 |
|   :up |   1.6 |    7 | 30.719999313354492 | 31.209999084472656 | 31.209999084472656 | 2012-09-13 | 2012-09-19 |
| :down |   0.5 |    4 | 31.052000045776367 | 31.209999084472656 | 31.052000045776367 | 2012-09-19 | 2012-09-20 |
|   :up |   1.3 |    2 | 31.052000045776367 | 31.450000762939453 | 31.450000762939453 | 2012-09-20 | 2012-09-21 |
| :down |  12.8 |   28 |   27.8799991607666 | 31.450000762939453 |   27.8799991607666 | 2012-09-21 | 2012-11-01 |
|   :up |   7.1 |    7 |   27.8799991607666 | 29.860000610351562 | 29.860000610351562 | 2012-11-01 | 2012-11-07 |
| :down |  12.6 |   12 |  26.52090072631836 | 29.860000610351562 |  26.52090072631836 | 2012-11-07 | 2012-11-23 |
|   :up |   4.4 |    6 |  26.52090072631836 | 27.700000762939453 | 27.700000762939453 | 2012-11-23 | 2012-11-27 |
| :down |   2.3 |    3 | 27.079999923706055 | 27.700000762939453 | 27.079999923706055 | 2012-11-27 | 2012-11-28 |
|   :up |   1.0 |    2 | 27.079999923706055 | 27.360000610351562 | 27.360000610351562 | 2012-11-28 | 2012-11-29 |
| :down |   3.8 |    5 |   26.3700008392334 | 27.360000610351562 |   26.3700008392334 | 2012-11-29 | 2012-12-05 |
|   :up |   1.3 |    3 |   26.3700008392334 | 26.725000381469727 | 26.725000381469727 | 2012-12-05 | 2012-12-07 |
| :down |   1.0 |    2 | 26.454999923706055 | 26.725000381469727 | 26.454999923706055 | 2012-12-07 | 2012-12-10 |
|   :up |   3.3 |    5 | 26.454999923706055 |  27.31999969482422 |  27.31999969482422 | 2012-12-10 | 2012-12-14 |
| :down |   1.9 |    4 | 26.809999465942383 |  27.31999969482422 | 26.809999465942383 | 2012-12-14 | 2012-12-17 |
|   :up |   2.8 |    3 | 26.809999465942383 | 27.559999465942383 | 27.559999465942383 | 2012-12-17 | 2012-12-19 |
| :down |   0.9 |    2 | 27.309999465942383 | 27.559999465942383 | 27.309999465942383 | 2012-12-19 | 2012-12-20 |
|   :up |   1.4 |    2 | 27.309999465942383 |  27.68000030517578 |  27.68000030517578 | 2012-12-20 | 2012-12-21 |
| :down |   4.3 |    7 | 26.549999237060547 |  27.68000030517578 | 26.549999237060547 | 2012-12-21 | 2013-01-02 |
|   :up |   4.0 |    3 | 26.549999237060547 |   27.6200008392334 |   27.6200008392334 | 2013-01-02 | 2013-01-03 |
| :down |   4.4 |    7 | 26.459999084472656 |   27.6200008392334 | 26.459999084472656 | 2013-01-03 | 2013-01-11 |
|   :up |   5.9 |   14 | 26.459999084472656 | 28.010000228881836 | 28.010000228881836 | 2013-01-11 | 2013-01-31 |
| :down |   2.0 |    3 | 27.450000762939453 | 28.010000228881836 | 27.450000762939453 | 2013-01-31 | 2013-02-01 |
|   :up |   1.7 |    2 | 27.450000762939453 |  27.93000030517578 |  27.93000030517578 | 2013-02-01 | 2013-02-04 |
| :down |   2.4 |    5 | 27.283000946044922 |  27.93000030517578 | 27.283000946044922 | 2013-02-04 | 2013-02-08 |
|   :up |   2.8 |    9 | 27.283000946044922 | 28.045000076293945 | 28.045000076293945 | 2013-02-08 | 2013-02-21 |
| :down |   2.0 |    3 | 27.489999771118164 | 28.045000076293945 | 27.489999771118164 | 2013-02-21 | 2013-02-22 |
|   :up |   1.0 |    2 | 27.489999771118164 | 27.760000228881836 | 27.760000228881836 | 2013-02-22 | 2013-02-25 |
| :down |   1.4 |    3 |   27.3700008392334 | 27.760000228881836 |   27.3700008392334 | 2013-02-25 | 2013-02-27 |
|   :up |   3.6 |    9 |   27.3700008392334 | 28.350000381469727 | 28.350000381469727 | 2013-02-27 | 2013-03-08 |
| :down |   1.7 |    7 |   27.8700008392334 | 28.350000381469727 |   27.8700008392334 | 2013-03-08 | 2013-03-14 |
|   :up |   1.0 |    4 |   27.8700008392334 | 28.135000228881836 | 28.135000228881836 | 2013-03-14 | 2013-03-15 |
| :down |   0.4 |    2 |  28.03499984741211 | 28.135000228881836 |  28.03499984741211 | 2013-03-15 | 2013-03-18 |
|   :up |   1.0 |    4 |  28.03499984741211 | 28.315000534057617 | 28.315000534057617 | 2013-03-18 | 2013-03-21 |
| :down |   0.7 |    2 | 28.110000610351562 | 28.315000534057617 | 28.110000610351562 | 2013-03-21 | 2013-03-22 |
|   :up |   0.5 |    2 | 28.110000610351562 |              28.25 |              28.25 | 2013-03-22 | 2013-03-25 |
| :down |   0.3 |    3 | 28.155000686645508 |              28.25 | 28.155000686645508 | 2013-03-25 | 2013-03-27 |
|   :up |   2.3 |    5 | 28.155000686645508 | 28.799999237060547 | 28.799999237060547 | 2013-03-27 | 2013-04-03 |
| :down |   0.8 |    3 | 28.559999465942383 | 28.799999237060547 | 28.559999465942383 | 2013-04-03 | 2013-04-05 |
|   :up |   0.5 |    3 | 28.559999465942383 | 28.700000762939453 | 28.700000762939453 | 2013-04-05 | 2013-04-08 |
| :down |   0.4 |    2 |  28.59000015258789 | 28.700000762939453 |  28.59000015258789 | 2013-04-08 | 2013-04-09 |
|   :up |   5.9 |    3 |  28.59000015258789 | 30.280000686645508 | 30.280000686645508 | 2013-04-09 | 2013-04-11 |
| :down |   5.5 |    7 | 28.690000534057617 | 30.280000686645508 | 28.690000534057617 | 2013-04-11 | 2013-04-19 |
|   :up |  24.3 |   47 | 28.690000534057617 |  35.66999816894531 |  35.66999816894531 | 2013-04-19 | 2013-06-20 |
| :down |   7.2 |   13 |  33.26499938964844 |  35.66999816894531 |  33.26499938964844 | 2013-06-20 | 2013-06-26 |
|   :up |   4.1 |    7 |  33.26499938964844 | 34.619998931884766 | 34.619998931884766 | 2013-06-26 | 2013-07-02 |
| :down |   2.0 |    5 | 33.939998626708984 | 34.619998931884766 | 33.939998626708984 | 2013-07-02 | 2013-07-05 |
|   :up |   6.9 |   11 | 33.939998626708984 |  36.27000045776367 |  36.27000045776367 | 2013-07-05 | 2013-07-18 |
| :down |  15.5 |   17 | 31.389999389648438 |  36.27000045776367 | 31.389999389648438 | 2013-07-18 | 2013-08-08 |
|   :up |   4.8 |   13 | 31.389999389648438 |  32.88999938964844 |  32.88999938964844 | 2013-08-08 | 2013-08-13 |
| :down |   4.8 |   10 |  31.39299964904785 |  32.88999938964844 |  31.39299964904785 | 2013-08-13 | 2013-08-22 |
|   :up |  10.7 |    6 |  31.39299964904785 |              34.75 |              34.75 | 2013-08-22 | 2013-08-27 |
| :down |   5.2 |    4 |  33.02000045776367 |              34.75 |  33.02000045776367 | 2013-08-27 | 2013-08-29 |
|   :up |   1.6 |    3 |  33.02000045776367 |  33.54999923706055 |  33.54999923706055 | 2013-08-29 | 2013-09-03 |
| :down |   7.7 |    7 | 31.152000427246094 |  33.54999923706055 | 31.152000427246094 | 2013-09-03 | 2013-09-10 |
|   :up |   8.0 |   10 | 31.152000427246094 |  33.63999938964844 |  33.63999938964844 | 2013-09-10 | 2013-09-20 |
| :down |   3.7 |    6 |  32.45500183105469 |  33.63999938964844 |  32.45500183105469 | 2013-09-20 | 2013-09-27 |
|   :up |   4.5 |    9 |  32.45500183105469 |  33.91999816894531 |  33.91999816894531 | 2013-09-27 | 2013-10-07 |
| :down |   2.8 |    6 |   33.0099983215332 |  33.91999816894531 |   33.0099983215332 | 2013-10-07 | 2013-10-10 |
|   :up |   6.0 |   11 |   33.0099983215332 |   34.9900016784668 |   34.9900016784668 | 2013-10-10 | 2013-10-23 |
| :down |   3.8 |    4 | 33.720001220703125 |   34.9900016784668 | 33.720001220703125 | 2013-10-23 | 2013-10-25 |
|   :up |  13.2 |   18 | 33.720001220703125 |  38.18000030517578 |  38.18000030517578 | 2013-10-25 | 2013-11-19 |
| :down |   3.9 |   11 |   36.7400016784668 |  38.18000030517578 |   36.7400016784668 | 2013-11-19 | 2013-11-21 |
|   :up |   2.4 |    5 |   36.7400016784668 |  37.63999938964844 |  37.63999938964844 | 2013-11-21 | 2013-11-26 |
| :down |   0.8 |    2 | 37.349998474121094 |  37.63999938964844 | 37.349998474121094 | 2013-11-26 | 2013-11-27 |
|   :up |   4.3 |    6 | 37.349998474121094 | 38.939998626708984 | 38.939998626708984 | 2013-11-27 | 2013-12-05 |
| :down |   2.5 |    2 |               38.0 | 38.939998626708984 |               38.0 | 2013-12-05 | 2013-12-06 |
|   :up |   1.9 |    3 |               38.0 |  38.70500183105469 |  38.70500183105469 | 2013-12-06 | 2013-12-10 |
| :down |   6.8 |   11 |              36.25 |  38.70500183105469 |              36.25 | 2013-12-10 | 2013-12-24 |
|   :up |   3.3 |    9 |              36.25 | 37.439998626708984 | 37.439998626708984 | 2013-12-24 | 2014-01-03 |
| :down |   7.0 |   12 |  34.97999954223633 | 37.439998626708984 |  34.97999954223633 | 2014-01-03 | 2014-01-14 |
|   :up |   5.5 |    5 |  34.97999954223633 |  36.88999938964844 |  36.88999938964844 | 2014-01-14 | 2014-01-21 |
| :down |   2.7 |    5 |  35.93000030517578 |  36.88999938964844 |  35.93000030517578 | 2014-01-21 | 2014-01-24 |
|   :up |   2.4 |    3 |  35.93000030517578 |  36.80500030517578 |  36.80500030517578 | 2014-01-24 | 2014-01-27 |
| :down |   2.2 |    2 | 36.029998779296875 |  36.80500030517578 | 36.029998779296875 | 2014-01-27 | 2014-01-28 |
|   :up |   5.0 |    5 | 36.029998779296875 |  37.84000015258789 |  37.84000015258789 | 2014-01-28 | 2014-02-03 |
| :down |   5.6 |    5 |  35.81999969482422 |  37.84000015258789 |  35.81999969482422 | 2014-02-03 | 2014-02-07 |
|   :up |  15.6 |   45 |  35.81999969482422 |  41.41999816894531 |  41.41999816894531 | 2014-02-07 | 2014-04-10 |
| :down |   5.7 |   11 |  39.18000030517578 |  41.41999816894531 |  39.18000030517578 | 2014-04-10 | 2014-04-16 |
|   :up |   3.1 |    3 |  39.18000030517578 | 40.400001525878906 | 40.400001525878906 | 2014-04-16 | 2014-04-17 |
| :down |   1.8 |    6 | 39.689998626708984 | 40.400001525878906 | 39.689998626708984 | 2014-04-17 | 2014-04-25 |
|   :up |   3.0 |    4 | 39.689998626708984 | 40.869998931884766 | 40.869998931884766 | 2014-04-25 | 2014-04-29 |
| :down |   4.6 |    8 | 39.060001373291016 | 40.869998931884766 | 39.060001373291016 | 2014-04-29 | 2014-05-08 |
|   :up |   3.5 |    7 | 39.060001373291016 |  40.41999816894531 |  40.41999816894531 | 2014-05-08 | 2014-05-15 |
| :down |   2.1 |    6 | 39.599998474121094 |  40.41999816894531 | 39.599998474121094 | 2014-05-15 | 2014-05-21 |
|   :up |   1.9 |    5 | 39.599998474121094 | 40.349998474121094 | 40.349998474121094 | 2014-05-21 | 2014-05-22 |
| :down |   0.6 |    3 | 40.099998474121094 | 40.349998474121094 | 40.099998474121094 | 2014-05-22 | 2014-05-27 |
|   :up |   0.2 |    3 | 40.099998474121094 | 40.189998626708984 | 40.189998626708984 | 2014-05-27 | 2014-05-28 |
| :down |   0.4 |    2 |   40.0099983215332 | 40.189998626708984 |   40.0099983215332 | 2014-05-28 | 2014-05-29 |
|   :up |   2.3 |    4 |   40.0099983215332 | 40.939998626708984 | 40.939998626708984 | 2014-05-29 | 2014-06-03 |
| :down |   1.6 |    4 | 40.290000915527344 | 40.939998626708984 | 40.290000915527344 | 2014-06-03 | 2014-06-05 |
|   :up |   3.0 |    5 | 40.290000915527344 |  41.47999954223633 |  41.47999954223633 | 2014-06-05 | 2014-06-10 |
| :down |   2.2 |    5 |  40.58000183105469 |  41.47999954223633 |  40.58000183105469 | 2014-06-10 | 2014-06-13 |
|   :up |   4.1 |   12 |  40.58000183105469 |              42.25 |              42.25 | 2014-06-13 | 2014-06-30 |
| :down |   1.3 |    2 |  41.70000076293945 |              42.25 |  41.70000076293945 | 2014-06-30 | 2014-07-01 |
|   :up |   0.5 |    3 |  41.70000076293945 | 41.900001525878906 | 41.900001525878906 | 2014-07-01 | 2014-07-03 |
| :down |   0.2 |    2 |  41.79999923706055 | 41.900001525878906 |  41.79999923706055 | 2014-07-03 | 2014-07-07 |
|   :up |   0.5 |    2 |  41.79999923706055 |   41.9900016784668 |   41.9900016784668 | 2014-07-07 | 2014-07-08 |
| :down |   0.8 |    4 |  41.66999816894531 |   41.9900016784668 |  41.66999816894531 | 2014-07-08 | 2014-07-11 |
|   :up |   7.7 |   14 |  41.66999816894531 | 44.869998931884766 | 44.869998931884766 | 2014-07-11 | 2014-07-29 |
| :down |   5.0 |   14 |   42.7400016784668 | 44.869998931884766 |   42.7400016784668 | 2014-07-29 | 2014-08-12 |
|   :up |  11.2 |   35 |   42.7400016784668 |  47.52000045776367 |  47.52000045776367 | 2014-08-12 | 2014-09-25 |
| :down |   4.4 |   13 | 45.529998779296875 |  47.52000045776367 | 45.529998779296875 | 2014-09-25 | 2014-10-08 |
|   :up |   2.7 |    2 | 45.529998779296875 | 46.779998779296875 | 46.779998779296875 | 2014-10-08 | 2014-10-09 |
| :down |   9.5 |    8 |   42.7400016784668 | 46.779998779296875 |   42.7400016784668 | 2014-10-09 | 2014-10-20 |
|   :up |  16.1 |   28 |   42.7400016784668 |  49.61000061035156 |  49.61000061035156 | 2014-10-20 | 2014-11-25 |
| :down |   4.5 |   11 | 47.470001220703125 |  49.61000061035156 | 47.470001220703125 | 2014-11-25 | 2014-12-01 |
|   :up |   2.4 |    5 | 47.470001220703125 | 48.619998931884766 | 48.619998931884766 | 2014-12-01 | 2014-12-03 |
| :down |   1.1 |    3 |  48.08000183105469 | 48.619998931884766 |  48.08000183105469 | 2014-12-03 | 2014-12-04 |
|   :up |   1.6 |    2 |  48.08000183105469 |  48.84000015258789 |  48.84000015258789 | 2014-12-04 | 2014-12-05 |
| :down |   8.1 |   10 |  45.15999984741211 |  48.84000015258789 |  45.15999984741211 | 2014-12-05 | 2014-12-18 |
|   :up |   7.3 |    8 |  45.15999984741211 |  48.45000076293945 |  48.45000076293945 | 2014-12-18 | 2014-12-29 |
| :down |   6.1 |   10 | 45.650001525878906 |  48.45000076293945 | 45.650001525878906 | 2014-12-29 | 2015-01-08 |
|   :up |   4.2 |    4 | 45.650001525878906 |  47.59000015258789 |  47.59000015258789 | 2015-01-08 | 2015-01-12 |
| :down |   4.6 |    6 |  45.47999954223633 |  47.59000015258789 |  45.47999954223633 | 2015-01-12 | 2015-01-16 |
|   :up |   2.0 |    3 |  45.47999954223633 |  46.38999938964844 |  46.38999938964844 | 2015-01-16 | 2015-01-21 |
| :down |   1.0 |    2 |  45.91999816894531 |  46.38999938964844 |  45.91999816894531 | 2015-01-21 | 2015-01-22 |
|   :up |   2.7 |    4 |  45.91999816894531 |  47.18000030517578 |  47.18000030517578 | 2015-01-22 | 2015-01-27 |
| :down |  16.8 |    9 | 40.400001525878906 |  47.18000030517578 | 40.400001525878906 | 2015-01-27 | 2015-02-05 |
|   :up |   9.3 |   24 | 40.400001525878906 | 44.150001525878906 | 44.150001525878906 | 2015-02-05 | 2015-03-06 |
| :down |   7.6 |   17 |  41.02000045776367 | 44.150001525878906 |  41.02000045776367 | 2015-03-06 | 2015-03-18 |
|   :up |   4.6 |    9 |  41.02000045776367 | 42.900001525878906 | 42.900001525878906 | 2015-03-18 | 2015-03-25 |
| :down |   6.5 |    8 | 40.290000915527344 | 42.900001525878906 | 40.290000915527344 | 2015-03-25 | 2015-04-06 |
|   :up |   4.9 |   10 | 40.290000915527344 | 42.255001068115234 | 42.255001068115234 | 2015-04-06 | 2015-04-17 |
| :down |   1.5 |    3 |   41.6150016784668 | 42.255001068115234 |   41.6150016784668 | 2015-04-17 | 2015-04-20 |
|   :up |  18.1 |   13 |   41.6150016784668 | 49.154998779296875 | 49.154998779296875 | 2015-04-20 | 2015-05-06 |
| :down |   6.2 |    8 | 46.279998779296875 | 49.154998779296875 | 46.279998779296875 | 2015-05-06 | 2015-05-08 |
