date,open,high,low,close,volume
2019-11-11T00:00:00.000Z,91.84,92.2766,91.7968,92.11,19622.0
2019-11-12T00:00:00.000Z,92.22,92.9897,92.22,92.35,22813.0
2019-11-13T00:00:00.000Z,91.79,92.11,91.41,91.9,34286.0
2019-11-14T00:00:00.000Z,91.59,92.29,91.59,91.79,32625.0
2019-11-15T00:00:00.000Z,92.27,92.27,91.7688,92.025,29335.0
2019-11-18T00:00:00.000Z,91.95,91.99,91.43,91.81,19565.0
2019-11-19T00:00:00.000Z,92.05,92.58,91.65,92.2,18024.0
2019-11-20T00:00:00.000Z,91.96,92.79,91.96,92.21,25611.0
2019-11-21T00:00:00.000Z,92.15,92.15,91.32,91.78,51334.0
2019-11-22T00:00:00.000Z,91.99,92.15,91.52,91.96,39648.0
2019-11-25T00:00:00.000Z,92.28,94.1,92.28,93.97,106240.0
2019-11-26T00:00:00.000Z,94.1,94.6,93.96,93.96,25715.0
2019-11-27T00:00:00.000Z,94.33,94.87,94.33,94.6179,52846.0
2019-11-29T00:00:00.000Z,94.52,94.975,94.24,94.61,69015.0
2019-12-02T00:00:00.000Z,94.82,94.82,93.572,93.79,75705.0
2019-12-03T00:00:00.000Z,93.02,93.63,92.2,93.63,83591.0
2019-12-04T00:00:00.000Z,94.0,94.44,93.97,94.18,115506.0
2019-12-05T00:00:00.000Z,94.4,94.54,93.84,94.01,21117.0
2019-12-06T00:00:00.000Z,94.73,95.6,94.26,95.36,18950.0
2019-12-09T00:00:00.000Z,95.79,96.2862,95.79,95.89,41440.0
2019-12-10T00:00:00.000Z,95.89,96.33,95.6,96.19,29967.0
2019-12-11T00:00:00.000Z,96.25,96.57,95.87,96.46,31822.0
2019-12-12T00:00:00.000Z,96.4,97.77,96.2646,97.44,29805.0
2019-12-13T00:00:00.000Z,97.45,97.8833,96.45,96.99,17880.0
2019-12-16T00:00:00.000Z,97.65,98.34,97.42,97.5448,55551.0
2019-12-17T00:00:00.000Z,97.72,98.16,97.27,97.99,168013.0
2019-12-18T00:00:00.000Z,98.17,98.5761,98.0,98.23,38173.0
2019-12-19T00:00:00.000Z,98.35,98.968,98.35,98.76,30027.0
2019-12-20T00:00:00.000Z,99.0,99.14,98.63,99.0,38448.0
2019-12-23T00:00:00.000Z,99.23,99.8,98.71,99.62,33895.0
2019-12-24T00:00:00.000Z,99.76,100.1,99.57,100.1,83262.0
2019-12-26T00:00:00.000Z,100.38,100.562,100.25,100.3,22287.0
2019-12-27T00:00:00.000Z,100.67,100.67,99.28,99.31,41089.0
2019-12-30T00:00:00.000Z,99.57,99.91,98.621,99.21,24936.0
2019-12-31T00:00:00.000Z,98.93,99.7,98.93,99.49,18803.0
2020-01-02T00:00:00.000Z,100.37,100.37,98.275,99.12,105110.0
2020-01-03T00:00:00.000Z,98.15,98.71,98.1,98.67,21215.0
2020-01-06T00:00:00.000Z,97.97,99.0499,97.6517,98.77,76061.0
2020-01-07T00:00:00.000Z,98.81,98.81,98.25,98.67,16244.0
2020-01-08T00:00:00.000Z,98.66,99.24,98.62,98.79,51796.0
2020-01-09T00:00:00.000Z,99.26,99.57,98.73,98.74,26515.0
2020-01-10T00:00:00.000Z,98.74,98.9899,98.14,98.3,37214.0
2020-01-13T00:00:00.000Z,98.61,98.69,97.99,98.69,35950.0
2020-01-14T00:00:00.000Z,98.52,99.8026,98.3,99.12,27002.0
2020-01-15T00:00:00.000Z,98.9,99.6625,98.9,99.53,41125.0
2020-01-16T00:00:00.000Z,100.05,101.19,100.05,101.1,30881.0
2020-01-17T00:00:00.000Z,101.43,101.44,100.6401,100.74,27623.0
2020-01-21T00:00:00.000Z,100.6,100.92,99.89,100.21,66848.0
2020-01-22T00:00:00.000Z,100.45,100.45,99.66,99.87,54984.0
2020-01-23T00:00:00.000Z,99.59,100.1999,98.66,100.03,32344.0
2020-01-24T00:00:00.000Z,100.4,100.4,98.15,98.66,18714.0
2020-01-27T00:00:00.000Z,97.16,98.12,97.0001,97.7,18436.0
2020-01-28T00:00:00.000Z,98.14,98.41,97.88,98.0,19477.0
2020-01-29T00:00:00.000Z,98.25,98.5507,97.22,97.22,28673.0
2020-01-30T00:00:00.000Z,96.73,97.1,95.77,96.87,32951.0
2020-01-31T00:00:00.000Z,96.31,96.31,94.5,94.89,39681.0
2020-02-03T00:00:00.000Z,95.49,96.21,95.4808,95.85,62027.0
2020-02-04T00:00:00.000Z,97.07,97.13,96.01,96.61,52466.0
2020-02-05T00:00:00.000Z,97.65,98.36,97.25,98.23,22523.0
2020-02-06T00:00:00.000Z,98.7,98.7,98.07,98.1,22044.0
2020-02-07T00:00:00.000Z,97.68,97.68,96.71,96.98,9914.0
2020-02-10T00:00:00.000Z,96.8,97.6,96.79,97.56,22398.0
2020-02-11T00:00:00.000Z,98.07,98.5267,98.035,98.1958,9577.0
2020-02-12T00:00:00.000Z,98.81,99.09,98.64,99.09,16107.0
2020-02-13T00:00:00.000Z,98.88,99.05,98.323,98.85,12174.0
2020-02-14T00:00:00.000Z,98.84,99.0099,98.3261,98.58,21056.0
2020-02-18T00:00:00.000Z,98.34,98.75,98.01,98.67,16541.0
2020-02-19T00:00:00.000Z,98.92,99.9,98.8228,99.44,14622.0
2020-02-20T00:00:00.000Z,99.17,100.0415,98.85,99.91,24984.0
2020-02-21T00:00:00.000Z,99.75,99.75,98.72,99.25,27421.0
2020-02-24T00:00:00.000Z,96.2,96.7525,95.6484,96.3415,15786.0
2020-02-25T00:00:00.000Z,96.63,96.79,92.7016,92.85,34556.0
2020-02-26T00:00:00.000Z,93.35,93.95,91.81,92.01,43018.0
2020-02-27T00:00:00.000Z,90.24,91.91,88.78,89.39,77766.0
2020-02-28T00:00:00.000Z,86.71,88.5,86.66,88.3,73074.0
2020-03-02T00:00:00.000Z,88.65,90.5,87.91,90.43,121934.0
2020-03-03T00:00:00.000Z,90.75,91.94,88.16,88.77,40299.0
2020-03-04T00:00:00.000Z,90.26,91.29,89.2,91.28,74554.0
