date,open,high,low,close,volume
2019-11-11T00:00:00.000Z,40.95,41.49,40.95,41.46,3127.0
2019-11-12T00:00:00.000Z,41.43,41.43,40.99,41.0553,1468.0
2019-11-13T00:00:00.000Z,41.11,41.11,40.8,40.95,1920.0
2019-11-14T00:00:00.000Z,40.76,40.76,40.576,40.62,2864.0
2019-11-15T00:00:00.000Z,40.9198,41.14,40.9108,40.9984,3693.0
2019-11-18T00:00:00.000Z,40.6194,40.7042,40.6194,40.7042,371.0
2019-11-19T00:00:00.000Z,41.2364,41.27,41.0852,41.27,1016.0
2019-11-20T00:00:00.000Z,41.1402,41.15,41.075,41.075,832.0
2019-11-21T00:00:00.000Z,40.76,40.8635,40.75,40.8635,10224.0
2019-11-22T00:00:00.000Z,41.0613,41.0613,41.0613,41.0613,11.0
2019-11-25T00:00:00.000Z,41.0941,41.155,41.0941,41.155,454.0
2019-11-26T00:00:00.000Z,41.06,41.69,41.06,41.6615,924.0
2019-11-27T00:00:00.000Z,41.71,41.7873,41.71,41.7393,1436.0
2019-11-29T00:00:00.000Z,41.09,41.18,41.09,41.1,8046.0
2019-12-02T00:00:00.000Z,41.1219,41.1219,41.0,41.055,848.0
2019-12-03T00:00:00.000Z,40.8803,40.8803,40.5798,40.5798,405.0
2019-12-04T00:00:00.000Z,41.05,41.15,41.04,41.0662,950.0
2019-12-05T00:00:00.000Z,41.1938,41.28,41.0927,41.1461,989.0
2019-12-06T00:00:00.000Z,41.79,42.68,41.7373,42.67,7223.0
2019-12-09T00:00:00.000Z,42.68,42.7799,42.59,42.7,7161.0
2019-12-10T00:00:00.000Z,42.99,42.99,42.71,42.8874,16669.0
2019-12-11T00:00:00.000Z,43.41,43.41,43.11,43.3132,5448.0
2019-12-12T00:00:00.000Z,43.05,43.68,42.81,43.581,18621.0
2019-12-13T00:00:00.000Z,42.93,43.6799,42.92,43.04,2466.0
2019-12-16T00:00:00.000Z,43.6,43.72,43.45,43.4565,5064.0
2019-12-17T00:00:00.000Z,43.5,43.6,43.49,43.49,1259.0
2019-12-18T00:00:00.000Z,43.25,43.495,43.25,43.495,1580.0
2019-12-19T00:00:00.000Z,43.51,43.74,43.51,43.74,11193.0
2019-12-20T00:00:00.000Z,43.68,43.68,43.3137,43.36,2041.0
2019-12-23T00:00:00.000Z,43.57,43.76,43.4,43.445,4047.0
2019-12-24T00:00:00.000Z,43.61,43.7313,43.61,43.7313,343.0
2019-12-26T00:00:00.000Z,44.0941,44.28,44.0941,44.26,3344.0
2019-12-27T00:00:00.000Z,43.795,43.9,43.7,43.7821,3083.0
2019-12-30T00:00:00.000Z,43.81,43.81,43.64,43.6701,2404.0
2019-12-31T00:00:00.000Z,43.5,43.595,43.37,43.39,1701.0
2020-01-02T00:00:00.000Z,43.5,43.75,43.3706,43.5701,2138.0
2020-01-03T00:00:00.000Z,42.96,43.1666,42.96,43.01,10027.0
2020-01-06T00:00:00.000Z,42.82,43.1537,42.82,43.1537,1480.0
2020-01-07T00:00:00.000Z,43.33,43.3389,43.1,43.265,952.0
2020-01-08T00:00:00.000Z,43.3873,43.442,43.2541,43.4224,7520.0
2020-01-09T00:00:00.000Z,43.43,43.43,43.22,43.32,4605.0
2020-01-10T00:00:00.000Z,43.25,43.688,43.25,43.595,2358.0
2020-01-13T00:00:00.000Z,44.2584,44.32,44.2083,44.2083,1233.0
2020-01-14T00:00:00.000Z,44.2,44.39,44.2,44.3809,464.0
2020-01-15T00:00:00.000Z,44.09,44.42,44.08,44.2994,5580.0
2020-01-16T00:00:00.000Z,45.2,45.2,44.14,44.14,11204.0
2020-01-17T00:00:00.000Z,44.04,44.0543,44.03,44.0543,1033.0
2020-01-21T00:00:00.000Z,43.48,43.738,43.15,43.26,4171.0
2020-01-22T00:00:00.000Z,42.89,42.89,42.83,42.8603,417.0
2020-01-23T00:00:00.000Z,42.43,42.4983,42.032,42.37,4059.0
2020-01-24T00:00:00.000Z,41.62,41.62,41.5,41.53,8514.0
2020-01-27T00:00:00.000Z,41.0,41.0,40.15,40.15,22213.0
2020-01-28T00:00:00.000Z,40.09,40.09,39.97,39.97,1553.0
2020-01-29T00:00:00.000Z,39.94,39.94,39.5707,39.66,3629.0
2020-01-30T00:00:00.000Z,39.3599,39.57,39.0665,39.4,5886.0
2020-01-31T00:00:00.000Z,38.88,39.19,38.86,38.9,6076.0
2020-02-03T00:00:00.000Z,40.4,40.4,38.72,38.82,6654.0
2020-02-04T00:00:00.000Z,39.545,39.6352,39.18,39.58,5245.0
2020-02-05T00:00:00.000Z,40.1199,40.22,39.7574,40.22,33048.0
2020-02-06T00:00:00.000Z,40.25,40.42,40.11,40.34,11025.0
2020-02-07T00:00:00.000Z,40.29,40.29,39.41,39.493,16062.0
2020-02-10T00:00:00.000Z,39.41,39.55,39.41,39.44,2737.0
2020-02-11T00:00:00.000Z,39.99,40.1,39.96,40.0175,4667.0
2020-02-12T00:00:00.000Z,40.32,40.34,40.28,40.33,5118.0
2020-02-13T00:00:00.000Z,40.52,40.584,40.13,40.46,3860.0
2020-02-14T00:00:00.000Z,40.35,40.35,40.25,40.2748,3239.0
2020-02-18T00:00:00.000Z,41.0,41.0,40.37,40.4495,15672.0
2020-02-19T00:00:00.000Z,40.15,40.49,40.0,40.3669,16014.0
2020-02-20T00:00:00.000Z,40.117,40.13,40.03,40.13,14668.0
2020-02-21T00:00:00.000Z,40.02,40.48,39.93,39.9594,7913.0
2020-02-24T00:00:00.000Z,39.7,39.9,39.7,39.891,6023.0
2020-02-25T00:00:00.000Z,39.46,39.87,38.22,38.22,2344.0
2020-02-26T00:00:00.000Z,39.57,39.8,39.16,39.16,6757.0
2020-02-27T00:00:00.000Z,39.17,39.76,39.1,39.5827,6137.0
2020-02-28T00:00:00.000Z,37.73,39.46,37.73,38.84,34440.0
2020-03-02T00:00:00.000Z,39.59,40.52,39.56,40.51,3139.0
2020-03-03T00:00:00.000Z,39.61,40.04,39.61,39.73,3983.0
2020-03-04T00:00:00.000Z,39.99,40.07,39.73,40.07,2005.0
2020-03-05T00:00:00.000Z,38.85,39.88,38.85,39.53,7773.0
2020-03-06T00:00:00.000Z,39.3,39.3,38.85,39.24,3222.0
2020-03-09T00:00:00.000Z,37.8,38.88,37.8,38.15,7929.0
2020-03-10T00:00:00.000Z,38.5,39.205,38.5,39.205,3683.0
2020-03-11T00:00:00.000Z,38.35,39.06,38.04,38.21,8323.0
2020-03-12T00:00:00.000Z,37.57,38.2,37.5664,37.59,3818.0
2020-03-13T00:00:00.000Z,38.1437,38.456,37.975,38.456,861.0
2020-03-16T00:00:00.000Z,35.61,36.9565,35.61,36.73,7692.0
2020-03-17T00:00:00.000Z,36.02,36.11,35.59,35.797,2605.0
2020-03-18T00:00:00.000Z,33.8015,33.84,33.1318,33.3616,7687.0
2020-03-19T00:00:00.000Z,33.85,33.85,33.514,33.514,19668.0
2020-03-20T00:00:00.000Z,33.87,33.87,32.92,33.0356,4959.0
2020-03-23T00:00:00.000Z,32.64,32.64,32.0209,32.4077,4045.0
2020-03-24T00:00:00.000Z,33.765,34.11,33.765,33.8777,824.0
2020-03-25T00:00:00.000Z,34.0,34.3,33.99,34.1838,2530.0
2020-03-26T00:00:00.000Z,33.8779,33.9,33.6059,33.6873,1811.0
2020-03-27T00:00:00.000Z,33.5,33.72,33.5,33.5611,2986.0
2020-03-30T00:00:00.000Z,33.53,33.53,33.305,33.4853,2599.0
2020-03-31T00:00:00.000Z,33.74,34.619,33.74,34.17,2489.0
2020-04-01T00:00:00.000Z,33.06,33.6958,33.06,33.6958,980.0
2020-04-02T00:00:00.000Z,34.0,34.4768,34.0,34.4768,514.0
2020-04-03T00:00:00.000Z,33.74,33.74,33.5,33.5344,419.0
