date,open,high,low,close,volume
2019-11-05T00:00:00.000Z,35.83,35.83,35.83,35.83,0.0
2019-11-06T00:00:00.000Z,35.7,35.7,35.7,35.7,0.0
2019-11-07T00:00:00.000Z,35.86,35.86,35.86,35.86,0.0
2019-11-08T00:00:00.000Z,35.88,35.88,35.88,35.88,0.0
2019-11-11T00:00:00.000Z,35.83,35.83,35.83,35.83,0.0
2019-11-12T00:00:00.000Z,35.76,35.76,35.76,35.76,0.0
2019-11-13T00:00:00.000Z,35.66,35.66,35.66,35.66,0.0
2019-11-14T00:00:00.000Z,35.78,35.78,35.78,35.78,0.0
2019-11-15T00:00:00.000Z,35.97,35.97,35.97,35.97,0.0
2019-11-18T00:00:00.000Z,35.84,35.84,35.84,35.84,0.0
2019-11-19T00:00:00.000Z,35.83,35.83,35.83,35.83,0.0
2019-11-20T00:00:00.000Z,35.73,35.73,35.73,35.73,0.0
2019-11-21T00:00:00.000Z,35.58,35.58,35.58,35.58,0.0
2019-11-22T00:00:00.000Z,35.66,35.66,35.66,35.66,0.0
2019-11-25T00:00:00.000Z,36.05,36.05,36.05,36.05,0.0
2019-11-26T00:00:00.000Z,36.13,36.13,36.13,36.13,0.0
2019-11-27T00:00:00.000Z,36.32,36.32,36.32,36.32,0.0
2019-11-29T00:00:00.000Z,36.07,36.07,36.07,36.07,0.0
2019-12-02T00:00:00.000Z,35.8,35.8,35.8,35.8,0.0
2019-12-03T00:00:00.000Z,35.57,35.57,35.57,35.57,0.0
2019-12-04T00:00:00.000Z,35.82,35.82,35.82,35.82,0.0
2019-12-05T00:00:00.000Z,35.95,35.95,35.95,35.95,0.0
2019-12-06T00:00:00.000Z,36.26,36.26,36.26,36.26,0.0
2019-12-09T00:00:00.000Z,36.17,36.17,36.17,36.17,0.0
2019-12-10T00:00:00.000Z,36.1,36.1,36.1,36.1,0.0
2019-12-11T00:00:00.000Z,36.16,36.16,36.16,36.16,0.0
2019-12-12T00:00:00.000Z,36.53,36.53,36.53,36.53,0.0
2019-12-13T00:00:00.000Z,36.41,36.41,36.41,36.41,0.0
2019-12-16T00:00:00.000Z,36.74,36.74,36.74,36.74,0.0
2019-12-17T00:00:00.000Z,36.78,36.78,36.78,36.78,0.0
2019-12-18T00:00:00.000Z,36.83,36.83,36.83,36.83,0.0
2019-12-19T00:00:00.000Z,36.96,36.96,36.96,36.96,0.0
2019-12-20T00:00:00.000Z,37.11,37.11,37.11,37.11,0.0
2019-12-23T00:00:00.000Z,37.08,37.08,37.08,37.08,0.0
2019-12-24T00:00:00.000Z,37.06,37.06,37.06,37.06,0.0
2019-12-26T00:00:00.000Z,37.14,37.14,37.14,37.14,0.0
2019-12-27T00:00:00.000Z,35.53,35.53,35.53,35.53,0.0
2019-12-30T00:00:00.000Z,35.46,35.46,35.46,35.46,0.0
2019-12-31T00:00:00.000Z,35.57,35.57,35.57,35.57,0.0
2020-01-02T00:00:00.000Z,35.59,35.59,35.59,35.59,0.0
2020-01-03T00:00:00.000Z,35.41,35.41,35.41,35.41,0.0
2020-01-06T00:00:00.000Z,35.48,35.48,35.48,35.48,0.0
2020-01-07T00:00:00.000Z,35.39,35.39,35.39,35.39,0.0
2020-01-08T00:00:00.000Z,35.48,35.48,35.48,35.48,0.0
2020-01-09T00:00:00.000Z,35.63,35.63,35.63,35.63,0.0
2020-01-10T00:00:00.000Z,35.57,35.57,35.57,35.57,0.0
2020-01-13T00:00:00.000Z,35.74,35.74,35.74,35.74,0.0
2020-01-14T00:00:00.000Z,35.86,35.86,35.86,35.86,0.0
2020-01-15T00:00:00.000Z,35.94,35.94,35.94,35.94,0.0
2020-01-16T00:00:00.000Z,36.32,36.32,36.32,36.32,0.0
2020-01-17T00:00:00.000Z,36.32,36.32,36.32,36.32,0.0
2020-01-21T00:00:00.000Z,36.19,36.19,36.19,36.19,0.0
2020-01-22T00:00:00.000Z,36.15,36.15,36.15,36.15,0.0
2020-01-23T00:00:00.000Z,36.35,36.35,36.35,36.35,0.0
2020-01-24T00:00:00.000Z,35.98,35.98,35.98,35.98,0.0
2020-01-27T00:00:00.000Z,35.43,35.43,35.43,35.43,0.0
2020-01-28T00:00:00.000Z,35.65,35.65,35.65,35.65,0.0
2020-01-29T00:00:00.000Z,35.54,35.54,35.54,35.54,0.0
2020-01-30T00:00:00.000Z,35.59,35.59,35.59,35.59,0.0
2020-01-31T00:00:00.000Z,35.0,35.0,35.0,35.0,0.0
2020-02-03T00:00:00.000Z,35.16,35.16,35.16,35.16,0.0
2020-02-04T00:00:00.000Z,35.5,35.5,35.5,35.5,0.0
2020-02-05T00:00:00.000Z,36.01,36.01,36.01,36.01,0.0
2020-02-06T00:00:00.000Z,35.79,35.79,35.79,35.79,0.0
2020-02-07T00:00:00.000Z,35.48,35.48,35.48,35.48,0.0
2020-02-10T00:00:00.000Z,35.6,35.6,35.6,35.6,0.0
2020-02-11T00:00:00.000Z,35.96,35.96,35.96,35.96,0.0
2020-02-12T00:00:00.000Z,36.3,36.3,36.3,36.3,0.0
2020-02-13T00:00:00.000Z,36.36,36.36,36.36,36.36,0.0
2020-02-14T00:00:00.000Z,36.36,36.36,36.36,36.36,0.0
2020-02-18T00:00:00.000Z,36.16,36.16,36.16,36.16,0.0
2020-02-19T00:00:00.000Z,36.32,36.32,36.32,36.32,0.0
2020-02-20T00:00:00.000Z,36.45,36.45,36.45,36.45,0.0
2020-02-21T00:00:00.000Z,36.1,36.1,36.1,36.1,0.0
2020-02-24T00:00:00.000Z,34.99,34.99,34.99,34.99,0.0
2020-02-25T00:00:00.000Z,33.76,33.76,33.76,33.76,0.0
2020-02-26T00:00:00.000Z,33.19,33.19,33.19,33.19,0.0
2020-02-27T00:00:00.000Z,32.01,32.01,32.01,32.01,0.0
2020-02-28T00:00:00.000Z,31.62,31.62,31.62,31.62,0.0
2020-03-02T00:00:00.000Z,32.46,32.46,32.46,32.46,0.0
2020-03-03T00:00:00.000Z,31.74,31.74,31.74,31.74,0.0
2020-03-04T00:00:00.000Z,32.81,32.81,32.81,32.81,0.0
2020-03-05T00:00:00.000Z,31.64,31.64,31.64,31.64,0.0
2020-03-06T00:00:00.000Z,31.0,31.0,31.0,31.0,0.0
2020-03-09T00:00:00.000Z,28.17,28.17,28.17,28.17,0.0
2020-03-10T00:00:00.000Z,29.36,29.36,29.36,29.36,0.0
2020-03-11T00:00:00.000Z,27.57,27.57,27.57,27.57,0.0
2020-03-12T00:00:00.000Z,24.67,24.67,24.67,24.67,0.0
2020-03-13T00:00:00.000Z,26.46,26.46,26.46,26.46,0.0
2020-03-16T00:00:00.000Z,22.72,22.72,22.72,22.72,0.0
2020-03-17T00:00:00.000Z,23.44,23.44,23.44,23.44,0.0
2020-03-18T00:00:00.000Z,21.28,21.28,21.28,21.28,0.0
2020-03-19T00:00:00.000Z,22.33,22.33,22.33,22.33,0.0
2020-03-20T00:00:00.000Z,21.46,21.46,21.46,21.46,0.0
2020-03-23T00:00:00.000Z,20.63,20.63,20.63,20.63,0.0
2020-03-24T00:00:00.000Z,22.79,22.79,22.79,22.79,0.0
2020-03-25T00:00:00.000Z,23.68,23.68,23.68,23.68,0.0
2020-03-26T00:00:00.000Z,25.17,25.17,25.17,25.17,0.0
2020-03-27T00:00:00.000Z,24.31,24.31,24.31,24.31,0.0
2020-03-30T00:00:00.000Z,24.64,24.64,24.64,24.64,0.0
