date,open,high,low,close,volume
2019-11-05T00:00:00.000Z,71.19,71.19,71.19,71.19,0.0
2019-11-06T00:00:00.000Z,71.29,71.29,71.29,71.29,0.0
2019-11-07T00:00:00.000Z,72.28,72.28,72.28,72.28,0.0
2019-11-08T00:00:00.000Z,72.33,72.33,72.33,72.33,0.0
2019-11-11T00:00:00.000Z,72.66,72.66,72.66,72.66,0.0
2019-11-12T00:00:00.000Z,72.94,72.94,72.94,72.94,0.0
2019-11-13T00:00:00.000Z,73.17,73.17,73.17,73.17,0.0
2019-11-14T00:00:00.000Z,73.85,73.85,73.85,73.85,0.0
2019-11-15T00:00:00.000Z,74.11,74.11,74.11,74.11,0.0
2019-11-18T00:00:00.000Z,74.26,74.26,74.26,74.26,0.0
2019-11-19T00:00:00.000Z,75.02,75.02,75.02,75.02,0.0
2019-11-20T00:00:00.000Z,74.72,74.72,74.72,74.72,0.0
2019-11-21T00:00:00.000Z,74.25,74.25,74.25,74.25,0.0
2019-11-22T00:00:00.000Z,74.02,74.02,74.02,74.02,0.0
2019-11-25T00:00:00.000Z,74.9,74.9,74.9,74.9,0.0
2019-11-26T00:00:00.000Z,75.45,75.45,75.45,75.45,0.0
2019-11-27T00:00:00.000Z,75.77,75.77,75.77,75.77,0.0
2019-11-29T00:00:00.000Z,75.75,75.75,75.75,75.75,0.0
2019-12-02T00:00:00.000Z,74.54,74.54,74.54,74.54,0.0
2019-12-03T00:00:00.000Z,74.46,74.46,74.46,74.46,0.0
2019-12-04T00:00:00.000Z,74.38,74.38,74.38,74.38,0.0
2019-12-05T00:00:00.000Z,74.62,74.62,74.62,74.62,0.0
2019-12-06T00:00:00.000Z,75.0,75.0,75.0,75.0,0.0
2019-12-09T00:00:00.000Z,74.71,74.71,74.71,74.71,0.0
2019-12-10T00:00:00.000Z,74.34,74.34,74.34,74.34,0.0
2019-12-11T00:00:00.000Z,74.5,74.5,74.5,74.5,0.0
2019-12-12T00:00:00.000Z,74.9,74.9,74.9,74.9,0.0
2019-12-13T00:00:00.000Z,75.76,75.76,75.76,75.76,0.0
2019-12-16T00:00:00.000Z,76.09,76.09,76.09,76.09,0.0
2019-12-17T00:00:00.000Z,75.86,75.86,75.86,75.86,0.0
2019-12-18T00:00:00.000Z,75.8,75.8,75.8,75.8,0.0
2019-12-19T00:00:00.000Z,76.3,76.3,76.3,76.3,0.0
2019-12-20T00:00:00.000Z,75.42,75.42,75.42,75.42,0.0
2019-12-23T00:00:00.000Z,75.18,75.18,75.18,75.18,0.0
2019-12-24T00:00:00.000Z,75.25,75.25,75.25,75.25,0.0
2019-12-26T00:00:00.000Z,75.62,75.62,75.62,75.62,0.0
2019-12-27T00:00:00.000Z,75.75,75.75,75.75,75.75,0.0
2019-12-30T00:00:00.000Z,75.0,75.0,75.0,75.0,0.0
2019-12-31T00:00:00.000Z,75.24,75.24,75.24,75.24,0.0
2020-01-02T00:00:00.000Z,76.1,76.1,76.1,76.1,0.0
2020-01-03T00:00:00.000Z,75.7,75.7,75.7,75.7,0.0
2020-01-06T00:00:00.000Z,75.95,75.95,75.95,75.95,0.0
2020-01-07T00:00:00.000Z,75.71,75.71,75.71,75.71,0.0
2020-01-08T00:00:00.000Z,76.69,76.69,76.69,76.69,0.0
2020-01-09T00:00:00.000Z,77.55,77.55,77.55,77.55,0.0
2020-01-10T00:00:00.000Z,77.64,77.64,77.64,77.64,0.0
2020-01-13T00:00:00.000Z,78.48,78.48,78.48,78.48,0.0
2020-01-14T00:00:00.000Z,78.04,78.04,78.04,78.04,0.0
2020-01-15T00:00:00.000Z,78.83,78.83,78.83,78.83,0.0
2020-01-16T00:00:00.000Z,79.67,79.67,79.67,79.67,0.0
2020-01-17T00:00:00.000Z,80.29,80.29,80.29,80.29,0.0
2020-01-21T00:00:00.000Z,80.4,80.4,80.4,80.4,0.0
2020-01-22T00:00:00.000Z,80.9,80.9,80.9,80.9,0.0
2020-01-23T00:00:00.000Z,81.04,81.04,81.04,81.04,0.0
2020-01-24T00:00:00.000Z,80.6,80.6,80.6,80.6,0.0
2020-01-27T00:00:00.000Z,79.35,79.35,79.35,79.35,0.0
2020-01-28T00:00:00.000Z,80.33,80.33,80.33,80.33,0.0
2020-01-29T00:00:00.000Z,80.4,80.4,80.4,80.4,0.0
2020-01-30T00:00:00.000Z,80.91,80.91,80.91,80.91,0.0
2020-01-31T00:00:00.000Z,79.05,79.05,79.05,79.05,0.0
2020-02-03T00:00:00.000Z,80.41,80.41,80.41,80.41,0.0
2020-02-04T00:00:00.000Z,81.72,81.72,81.72,81.72,0.0
2020-02-05T00:00:00.000Z,81.54,81.54,81.54,81.54,0.0
2020-02-06T00:00:00.000Z,81.85,81.85,81.85,81.85,0.0
2020-02-07T00:00:00.000Z,81.24,81.24,81.24,81.24,0.0
2020-02-10T00:00:00.000Z,82.09,82.09,82.09,82.09,0.0
2020-02-11T00:00:00.000Z,81.68,81.68,81.68,81.68,0.0
2020-02-12T00:00:00.000Z,82.11,82.11,82.11,82.11,0.0
2020-02-13T00:00:00.000Z,82.8,82.8,82.8,82.8,0.0
2020-02-14T00:00:00.000Z,83.86,83.86,83.86,83.86,0.0
2020-02-18T00:00:00.000Z,83.93,83.93,83.93,83.93,0.0
2020-02-19T00:00:00.000Z,84.51,84.51,84.51,84.51,0.0
2020-02-20T00:00:00.000Z,84.11,84.11,84.11,84.11,0.0
2020-02-21T00:00:00.000Z,82.97,82.97,82.97,82.97,0.0
2020-02-24T00:00:00.000Z,80.13,80.13,80.13,80.13,0.0
2020-02-25T00:00:00.000Z,76.57,76.57,76.57,76.57,0.0
2020-02-26T00:00:00.000Z,76.09,76.09,76.09,76.09,0.0
2020-02-27T00:00:00.000Z,73.48,73.48,73.48,73.48,0.0
2020-02-28T00:00:00.000Z,73.65,73.65,73.65,73.65,0.0
2020-03-02T00:00:00.000Z,76.83,76.83,76.83,76.83,0.0
2020-03-03T00:00:00.000Z,74.26,74.26,74.26,74.26,0.0
2020-03-04T00:00:00.000Z,76.94,76.94,76.94,76.94,0.0
2020-03-05T00:00:00.000Z,74.38,74.38,74.38,74.38,0.0
2020-03-06T00:00:00.000Z,72.98,72.98,72.98,72.98,0.0
2020-03-09T00:00:00.000Z,67.58,67.58,67.58,67.58,0.0
2020-03-10T00:00:00.000Z,71.64,71.64,71.64,71.64,0.0
2020-03-11T00:00:00.000Z,68.33,68.33,68.33,68.33,0.0
2020-03-12T00:00:00.000Z,61.88,61.88,61.88,61.88,0.0
2020-03-13T00:00:00.000Z,67.57,67.57,67.57,67.57,0.0
2020-03-16T00:00:00.000Z,58.45,58.45,58.45,58.45,0.0
2020-03-17T00:00:00.000Z,60.85,60.85,60.85,60.85,0.0
2020-03-18T00:00:00.000Z,56.98,56.98,56.98,56.98,0.0
2020-03-19T00:00:00.000Z,57.61,57.61,57.61,57.61,0.0
2020-03-20T00:00:00.000Z,55.27,55.27,55.27,55.27,0.0
2020-03-23T00:00:00.000Z,53.58,53.58,53.58,53.58,0.0
2020-03-24T00:00:00.000Z,60.49,60.49,60.49,60.49,0.0
2020-03-25T00:00:00.000Z,62.6,62.6,62.6,62.6,0.0
2020-03-26T00:00:00.000Z,65.66,65.66,65.66,65.66,0.0
2020-03-27T00:00:00.000Z,62.88,62.88,62.88,62.88,0.0
2020-03-30T00:00:00.000Z,64.87,64.87,64.87,64.87,0.0
